holeid,east,north,elev,length,az,dip,drilltype,year
G-3,2594413.11,528967.49,1880,525,0,-90,,1968
G-4,2595616.03,529769.48,1898,335,0,-90,,1968
G-5,2597572,526655.34,1845,1030,0,-90,,1968
G-6,2593747.18,528966.66,1878,405,0,-90,,1968
G-7,2597408.05,529122.15,1860,442,0,-90,,1968
G-8161,2307183.99,435586.73,1525,254,0,-90,,1964
G-8162,2309132.24,438798.66,1530,250,0,-90,,1964
GF-1,2619120.91,580135.41,1920,450,0,-90,,1969
GF-10,2547920.11,585562.99,1875,594,0,-45,,1969
GF-11/ON-5,2565937.49,583756.95,1842,1854,0,-60,,1973
GF-12,2599997.63,578213.45,1858,85,0,-90,,1969
GF-2,2601129.05,581275.62,1860,450,0,-90,,1969
GF-3/ON-6,2589327.27,579732.9,1838,3696,0,-60,,1975
GF-4,2575299.31,582340.95,1822,1092,0,-45,,1969
GF-5,2590631.81,580692.42,1900,794,0,-45,,1969
GF-6,2568078.69,584743.76,1840,295,0,-45,,1969
GF-7,2557755.04,583783.33,1715,1032,0,-45,,1969
GF-8,2596252.09,580203.65,1861,993,0,-45,,1969
GF-9,2552057.71,585243.1,1810,922,0,-45,,1969
GLI-1,2354694.48,388593.67,1756,88,0,-90,CORE,2002
GLI-10,2338092.86,388977.45,1689,149,0,-90,CORE,2002
GLI-10A,2336596.17,389201.8,1688,149,0,-90,CORE,2002
GLI-11,2335096.15,389462.24,1680,149,0,-90,CORE,2002
GLI-12,2333494.29,389801.3,1679,149,0,-90,CORE,2002
GLI-2,2352569.47,387612.8,1732,89,0,-90,CORE,2002
GLI-3,2349190.12,387207.73,1729,49,0,-90,CORE,2002
GLI-4,2347388.51,387257.72,1708,59,0,-90,CORE,2002
GLI-4A,2346794.44,387342.21,1700,99,0,-90,CORE,2002
GLI-5,2346341.53,387387.52,1699,99,0,-90,CORE,2002
GLI-5A,2345658.94,387409.54,1700,89,0,-90,CORE,2002
GLI-6,2345028.87,387425.07,1705,109,0,-90,CORE,2002
GLI-6A,2344365.89,387512.75,1706,129,0,-90,CORE,2002
GLI-7,2343781.73,387551.31,1708,129,0,-90,CORE,2002
GLI-7A,2342836.49,387668.13,1701,138,0,-90,CORE,2002
GLI-8,2341848.25,388024.45,1696,139,0,-90,CORE,2002
GLI-8A,2341188.45,388177.77,1693,159,0,-90,CORE,2002
GLI-9,2340374.22,388475.26,1694,148,0,-90,CORE,2002
GLI-9A,2339166.16,388801.74,1693,149,0,-90,CORE,2002
HC-1,2571330.92,583947.09,1815,600,0,-45,,1958
HL-1A,2262486.9,292262.35,1545,1061,310,-45,CORE,1971
HL-2,2263898.24,292133.06,1545,703,310,-45,CORE,1971
I-01A,2247188.19,249495.26,1575,344,298,-45,CORE,1968
I-02,2243325.07,242794.78,1560,1000,298,-45,CORE,1969
I-03,2242930.96,242991.14,1565,403,298,-45,CORE,1969
I-04,2243719.12,242631.25,1560,1000,298,-45,CORE,1969
I-05A,2247746.48,249233.5,1565,993,298,-45,CORE,1969
I-06,2245944.66,246966.46,1580,1203,298,-45,CORE,1969
I-07,2244799.03,244831.63,1585,1283,298,-45,CORE,1969
I-08,2242408.91,240840.77,1545,1432,298,-45,CORE,1969
I-09,2245260.72,243256.98,1535,1002,298,-45,CORE,1969
I-10,2242801.73,241546.93,1545,572,298,-45,CORE,1969
I-12,2243520.91,243549.89,1560,1083,298,-45,CORE,1969
I-13,2243194.28,242450,1565,994,298,-45,CORE,1969
II-1,2243192.31,338196.55,1535,493,285,-45,CORE,1969
II-2,2240568.86,336781.81,1540,1702,285,-45,CORE,1969
II-3,2243748.14,339706.91,1527,510,285,-45,CORE,1969
II-4,2243191.14,339049.8,1530,623,285,-45,CORE,1969
II-5,2242996.44,337441.48,1529,592,285,-45,CORE,1969
II-6,2243881.65,338066.22,1535,1323,285,-45,CORE,1969
IL-1,2233840.74,219381.34,1435,700,0,-90,CORE,1968
IL-2,2233312.11,221858.45,1440,455,0,-90,CORE,1968
IL-3,2235080.92,224273.18,1490,515,0,-90,CORE,1968
IS-1-MDNR,2408873.28,416706.06,1830,458.2,0,-90,CORE,1984
IV-1,2235779.64,217579.03,1415,817,270,-45,CORE,1970
IV-2,2233075.45,215179.36,1410,912,270,-45,CORE,1970
IV-3,2234365.54,219595.41,1435,1002,270,-45,CORE,1970
IV-4,2232748.99,213964.58,1380,993,270,-45,CORE-SKEL,1970
IV-5,2233454.58,213981.99,1380,600,270,-45,CORE-SKEL,1970
IV-6,2235681.84,217119.42,1435,673,270,-45,CORE,1970
IV-7,2233122.42,216771.17,1450,515,270,-45,CORE,1970
IV-8,2234597.68,217905.54,1445,503,270,-45,CORE,1970
IV-9,2233906.61,219217.33,1435,768,270,-45,CORE,1970
K-01,2350010.07,487047.55,1490,2645,0,-90,,1967
K-02,2328538.6,473833.37,1450,2240,0,-90,,1967
K-03,2361494.12,490245.8,1500,40,330,-43,CORE,1968
K-03A,2361494.12,490245.8,1500,284,330,-43,CORE,1968
K-04,2336860.32,481760.36,1500,1697,39,-85,,1968
K-05,2352033.89,485153.73,1500,307,0,-45,,1968
K-06,2350026.74,485048.26,1495,300,0,-45,,1968
K-07,2361682.86,490527.69,1500,245,338,-45,CORE,1968
K-08,2330036.93,472602.73,1430,3420,0,-90,,1968
K-09,2349622.96,486847.66,1480,300,0,-60,,1969
K-10,2349623.69,486281.98,1490,100,0,-90,,1969
K-11,2352032.02,486593.65,1495,362,0,-45,,1969
K-12,2352032.02,486593.65,1495,214,0,-90,,1969
K-13,2351630.74,486438.84,1505,100,0,-90,,1969
K-14,2350728.09,485974.86,1500,100,0,-90,,1969
K-15,2350042.19,485657.08,1505.2,100,0,-90,,1969
K-16,2350027.35,485055.74,1504.5,265,0,-90,,1969
K-17,2350022.56,485357.56,1498.8,189,0,-90,,1969
K-18,2350232.91,485199.89,1505.7,200,0,-90,,1969
K-19,2349824.9,485200.58,1494.3,200,0,-90,,1969
K-20,2350026.94,484894,1490,250,0,-90,,1969
K-21,2350224.07,485334.45,1490,150,0,-90,,1970
K-22,2350129.9,485205.77,1490,200,0,-90,,1970
K-23,2349922.48,485202.94,1493.3,200,0,-90,,1970
K-24,2350545.64,485801.82,1510,100,0,-90,,1970
K-25,2350918.56,486138.62,1500,166,0,-90,,1970
K-26,2351588.37,486618.8,1510,186,0,-90,,1970
K-27,2350122.67,485363.63,1498.1,200,0,-90,,1970
K-28,2351037.58,486472.03,1490,100,0,-90,,1970
K-29,2350194.43,485720.67,1500.6,494,135,-45,,1970
KA-1,2324596.47,472180.65,1470,1635,0,-90,,1968
KA-2,2322297.07,468833.48,1505,1161,0,-90,,1968
KA-3,2327159.37,467342.03,1425,3179,0,-90,,1969
KA-4,2325019.28,469903.72,1495,2465,0,-90,,1970
KAF-1W,2318961.36,462966.9,1510,185,0,-90,,1970
LE-1,2262707.84,393779.09,1539,606,270,-45,CORE,1975
LE-2,2262782.89,394084.4,1552,502,270,-45,CORE,1984
LE-3,2262593.65,393296.53,1539,509,270,-45,CORE,1984
LI-1,2591726.28,579010.7,1860,375,0,-60,,1968
LI-2,2595535.28,578838.07,1850,474,0,-90,,1968
LL-2,2589915.05,582033.36,1862,1217.5,0,-60,,1947
LN-01,2261143.71,390521.49,1528,634,313,-45,CORE,1975
LN-02,2261340.61,390521.76,1528,570,313,-45,CORE,1984
LN-03,2261481.17,390922.32,1528,502,313,-45,CORE,1984
LN-04,2261285.2,390246.02,1528,612,313,-45,CORE,1984
LN-05,2262604.91,389899.97,1528,602,313,-45,CORE,1984
LN-06,2261846.62,390059.73,1528,595,313,-45,CORE,1984
LN-07,2262876.9,390172.72,1528,602,313,-45,CORE,1984
LN-08,2261832,391139.4,1528,402,313,-45,CORE,1984
LN-09,2261445.35,390722.09,1528,400,313,-45,CORE,1984
LN-10,2261051.93,390449.17,1528,330,313,-45,CORE,1984
MATURI-SHAFT,2331012.19,478491.96,1471,992,0,-90,,1968
ML-1,2618492.2,584707.77,1818,429,0,-60,,1959
MPL-1,2226386,167710.65,1360,399.1,0,-90,CORE,1975
NE-1-MDNR,2332499.43,436667.17,1575,331,210,-50,CORE,1985
NE-2-MDNR,2377566.91,422891.11,1741,1138,90,-48,CORE,1984
NM-01,2357456.2,485609.95,1530,2303,0,-90,,1967
NM-02,2353865.22,484952.39,1510,1677,0,-90,,1967
NM-03,2343274.25,479113.5,1520,4377,0,-90,,1967
NM-04,2337837.82,473872.07,1504,5045,0,-90,,1967
NM-05,2343379.89,473813.8,1510,5225,0,-90,,1970
NM-06,2346705.14,477772.57,1520,4818,0,-90,,1971
NM-12,2312334.81,448801.59,1515,829,0,-90,,1969
NM-13,2312013.01,449040.85,1515,657,0,-90,,1969
NM-14,2311897.72,446881.45,1535,812,0,-90,,1969
NM-15,2311746.62,446992.83,1540,745,0,-90,,1969
NM-16,2311579.1,447120.58,1535,754,0,-90,,1969
NM-17,2312515.08,449041.51,1506,757,0,-90,,1969
NM-18,2311418.15,447238.51,1520,548,0,-90,,1969
NM-19,2312252.13,449362.75,1520,614,0,-90,,1969
NM-20,2311856.65,448161.19,1500,568,0,-90,,1969
NM-21,2312656.82,448562.6,1515,917,0,-90,,1969
NM-22,2312494.55,449681.38,1520,691,0,-90,,1968
NM-23,2314085.01,452984.69,1495,703,0,-90,,1969
NM-24,2307356.94,438789.74,1540,658,0,-90,,1969
NM-25,2312972.8,450321.91,1515,848,0,-90,,1969
NM-26,2313068.72,449751.05,1505,906,0,-90,,1969
NM-27,2306158.02,437190.04,1475,640,0,-90,,1969
NM-28,2313487.51,450995.53,1490,505,0,-90,,1969
NM-29,2312175.28,447922.06,1530,400,0,-90,,1969
NM-30,2312497.18,447682.94,1505,400,0,-90,,1969
NM-31,2311218.77,446637.72,1520,321,0,-90,,1969
NM-32,2311540.67,446398.6,1528,335,0,-90,,1969
NM-33,2311859.3,446159.47,1515,398,0,-90,,1969
NM-34,2311262.45,445860.06,1520,367,0,-90,,1969
NM-35,2310941.87,445098.32,1510,400,0,-90,,1969
NM-36,2311185.6,444419.36,1490,400,0,-90,,1969
NM-37,2313374.2,449525.03,1505,812,0,-90,,1969
NM-38,2312688.33,450594.07,1520,456,0,-90,,1968
NM-39,2313406.34,451556.56,1500,228,0,-90,,1969
NM-40,2311534.75,448400.32,1500,396,0,-90,,1969
NM-41,2310624.57,444336.58,1515,400,0,-90,,1969
NM-42,2310786.84,443217.8,1507,720,0,-90,,1969
NM-43,2311027.3,442538.84,1500,1118,0,-90,,1969
NM-44,2310469.54,442456.06,1500,400,0,-90,,1969
NM-45,2307835.19,439433.56,1490,400,0,-90,,1969
NM-46,2306636.27,437830.58,1525,400,0,-90,,1969
NM-47,2313166.91,451237.91,1525,387,0,-90,,1968
NM-48,2310547.71,442899.17,1490,400,0,-90,,1969
NM-50,2313405.35,452055.39,1500,466,0,-90,,1968
NM-51,2313883.9,452699.23,1490,401,0,-90,,1968
NM-52,2313324.18,452616.42,1530,227,0,-90,,1969
NM-53,2313484.48,452498.5,1510,768,0,-90,,1969
NM-54,2313644.45,452377.29,1490,586,0,-90,,1969
NM-55,2313805.07,452259.37,1500,578,0,-90,,1969
NM-56,2313965.07,452138.16,1510,718,0,-90,,1969
NM-57,2314125.37,452016.96,1515,1024,0,-90,,1969
NM-58,2314285.66,451899.07,1500,978,0,-90,,1969
NM-59,2314408.69,451745.92,1490,828,0,-90,,1969
NM-60,2308268.43,441852.63,1540,543,0,-90,,1969
NM-61,2313766.39,453223.82,1500,400,0,-90,,1969
NM-62,2314185.69,453785.52,1500,400,0,-90,,1969
NM-63,2314663.94,454426.04,1460,392,0,-90,,1969
NM-64,2313285.79,451897.68,1510,243,0,-90,,1969
NR-1-MDNR,2414009.11,393306.96,1951,953,40,-52,CORE,1985
OL-1,2280624.34,299819.36,1665,574,0,-90,CORE,1983
ON-1,2548391.47,586478.9,1840,510,0,-60,,1973
ON-2,2548391.93,586088.48,1875,850,0,-90,,1973
ON-3,2543825.77,585380.96,1810,574,0,-60,,1973
ON-4,2543812.8,585246.4,1820,731,0,-90,,1973
ON-7,2712283.22,572940.06,1935,1286,0,-90,,1974
ON-8,2693885.71,572085.24,1890,4486,0,-90,,1974
PM-1,2556634.25,585478.18,1619,265,0,-45,,1958
PO-1,2300964.96,429190.27,1610,765,0,-90,,1988
PO-2,2305581.59,435997.42,1530,500,0,-90,,1988
RMC-66014,2300942.65,430518.29,1608,615,0,-90,,1967
RMC-66017,2301859.68,431874.79,1596,495,0,-90,,1967
RMC-66225,2290684.77,417975.58,1600.1,1323,0,-90,,1966
RMC-66305,2294796.19,420737.6,1586.9,236.1,0,-90,,1966
RMC-66313,2295276.24,420029.42,1587.7,1017,0,-90,,1966
S-1,2407719.96,530621.87,1570,2007,0,-90,CORE,1967
S-1-MDNR,2346266.05,345786.67,1802,144,0,-90,,1981
S-2,2404842.39,530477.12,1550,1823,0,-90,CORE,1967
S-3,2412326.8,533239.65,1520,897,330,-45,CORE,1968
S-4,2408692.89,529369.57,1535,581,330,-45,CORE,1968
SE-1-MDNR,2286939.07,320411.01,1616,1344,90,-51,,1984
SE-2-MDNR,2307063.66,325256.67,1697,554,90,-67,CORE,1986
SE-3-MDNR,2354917.55,327371.58,1757,403,263,-60,CORE,1984
SL-01,2244225.04,326974.41,1525,722,270,-45,CORE,1967
SL-02,2243848.67,326219.09,1525,944,270,-60,CORE,1967
SL02-1,2465348.87,361542.83,1660,700,15,-70,CORE,2002
SL02-2,2463920.35,362393.91,1670,250,2,-70,CORE,2002
SL02-3,2462607.9,362375.64,1670,250,2,-70,CORE,2002
SL-03,2243665.97,327826.9,1515,502,270,-45,CORE,1967
SL-04,2243603.62,325431.13,1535,673,270,-60,CORE,1967
SL-05,2243471.81,325824.76,1520,670,270,-60,CORE,1967
SL-06,2243635.36,326218.8,1520,607,270,-45,CORE,1967
SL-07,2243896.82,327006.78,1520,562,270,-45,CORE,1968
SL-08,2243402.84,328253.16,1515,562,270,-45,CORE,1968
SL-09,2243368.94,329040.74,1515,742,270,-60,CORE,1968
SL-10,2244093.77,326974.23,1525,993,0,-90,CORE,1969
SL-11,2244059.82,327794.62,1515,1192,270,-45,CORE,1969
SL-13,2244206.96,328188.63,1515,1183,270,-45,CORE,1970
SL-14,2244586.07,326942.09,1535,457,270,-45,CORE,1970
SL-15,2243828.95,328631.15,1515,721,270,-45,CORE,1970
SL-16,2242943.92,327875.13,1515,869,90,-60,CORE,1970
SL-17,2243274.35,326234.71,1515,774,270,-45,CORE,1970
SL-19A,2245581.55,330914.37,1515,603,270,-45,CORE,1971
SL-1B-MDNR,2248462.08,300627.72,1493,1008,0,-90,CORE,1986
SL-20,2242872.74,331911.58,1518,213,270,-45,CORE,1970
SL-21,2244224.54,327335.4,1522,606,0,-90,CORE,1973
SL-22,2244061.47,326596.78,1525,124,0,-90,CORE,1973
SL-23,2243552.77,326612.49,1515,131,0,-90,CORE,1975
SL-24,2243863.46,327400.54,1515,262,0,-90,CORE,1975
SL-25,2244519.9,327335.81,1522,429,0,-90,CORE,1975
SL-26,2244388.04,327762.25,1520,987,0,-90,CORE,1975
SL-27,2244568.58,327729.68,1510,277,270,-45,CORE,1975
SL-28,2244470.13,327729.55,1510,200,270,-45,CORE,1975
SL-2-MDNR,2244001.86,370325.68,1520,895,0,-90,CORE,1990
SLI-1,2442470.86,354998.03,1660,875,325,-65,CORE,1991
SNA-1,2466882.4,367615.16,1658,594,0,-90,CORE,1982
SNA-2,2466915.16,367648.02,1685,560,0,-50,CORE,1982
SNA-3,2466881.1,368533.88,1622,300,0,-70,CORE,1983
STP-1,2419017.19,320318.43,1609,474,270,-60,,1982
STP-2,2418575.91,321384.26,1633,480,270,-55,,1982
STP-3,2418421.51,321508.73,1635,300,270,-55,,1982
T-1,2596303.66,578232.02,1847,200,0,-60,,1947
T-10,2551187.33,515766.85,1795,150,270,-60,,1947
T-2,2596533.32,578212.61,1847,202,0,-60,,1947
T-3A,2597688.97,577479.11,1870,400,0,-90,,1947
T-4,2594349.4,577416.12,1860,507,0,-90,,1947
T-5,2594443.73,578065.8,1862,303,0,-60,,1947
T-6,2595050.31,578355.21,1870,386,0,-60,,1947
T-7,2597055.7,577570.22,1880,294,0,-90,,1947
T-8,2598325.34,577512.67,1862,200,0,-90,,1947
T-9,2551367.61,515891.75,1795,500,0,-90,,1947
TH-1-MDNR,2370502.51,445987.73,1590,180,0,-90,CORE,1990
TH-2-MDNR,2364563.22,445963.44,1618,191,0,-90,CORE,1990
TH-3-MDNR,2370361.63,453255.82,1590,161,0,-90,CORE,1990
TH-4-MDNR,2375882.63,459415.69,1542,151,0,-90,CORE,1990
TH-5-MDNR,2384397.14,459886.3,1545,193,0,-90,CORE,1990
TH-6-MDNR,2390213.44,453577.39,1583,160,0,-90,,1990
TS-1-MDNR,2203851.34,151364.39,1535,241,0,-90,CORE,1986
V-1,2227899.82,196727.32,1400,483,300,-45,CORE,1969
V-2,2228652.56,198270.11,1395,983,300,-45,CORE-SKEL,1969
V-3,2228589.08,196630.63,1405,1232,300,-45,CORE,1969
VII-1,2227234.3,203126.24,1400,502,270,-45,CORE,1969
VII-2,2227512.24,203848.68,1395,539,270,-43,CORE,1969
VII-3A,2226145.37,207259.99,1375,693,270,-60,CORE,1970
VII-4,2227741.96,203865.41,1390,948,270,-45,CORE,1970
VII-5,2226968.57,205357.61,1390,693,270,-45,CORE,1970
VII-6,2227708.97,203980.23,1390,1000,0,-90,CORE,1970
VII-7,2222437.95,206401.41,1400,594,270,-45,CORE-SKEL,1970
VIII-2,2252535.36,239525.97,1550,802,270,-45,CORE,1969
VIII-4A,2253205.29,241528.86,1570,962,270,-45,CORE,1969
W-01,2265601.96,399453.37,1580,1559,0,-90,CORE,1975
W-02,2264242.35,397758.22,1570,1893,0,-90,CORE,1976
W-03,2254869.47,390319.29,1550,1708,0,-90,CORE,1976
W-04,2243266.86,379972.88,1470,3114,0,-90,CORE,1976
W-05,2243592.82,381614.17,1480,1634,0,-90,CORE,1978
W-06,2265842.96,400071.13,1575,1491,0,-90,ROTARY,1978
W-07,2265085.83,400128.7,1585,1199,0,-90,CORE,1977
W-08A,2265300.53,400775.96,1585,492,0,-90,CORE,1977
W-09,2264593.21,399669.06,1590,1041,0,-90,CORE,1977
W-10,2265894.13,401042.59,1590,1135,0,-90,CORE,1978
W-11,2263996.75,399090.66,1580,1161,0,-90,CORE,1978
W-12,2262155.37,396991.14,1580,1425,0,-90,CORE,1977
W-13,2263488.85,398548.49,1580,1315,0,-90,CORE,1978
W-14,2265553.01,398538.18,1575,2030,0,-90,CORE,1979
W-15,2247202.76,381553.4,1495,2545,0,-90,CORE,1979
Water well 2 (JDM),2310873.79,311400.18,1605,100,0,-90,CHIPS?,1998
Water well 3 (JDM),2329017.02,309880.57,1570,285,0,-90,CHIPS?,1994
Water well 4 (JDM),2222575.97,98020.66,1350,263,0,-90,CHIPS?,1995
Water well 5 (JDM),2222379.6,102064.17,1295,325,0,-90,CHIPS?,1995
WM-001,2350775.86,490188.74,1442,1754,0,-90,,1999
